imdbid	rating	year	id	title	metacritic_score
1017460	3	2009	900	Splice	66
1424431	1	2009	536	Tsar	NA
1479163	3	2009	5857	Big Font. Large Spacing	NA
1422675	3	2009	5923	Ju-on: White Ghost	NA
1512201	3	2009	2126	Last Train Home	86
1405809	3	2009	1803	Lourdes	71
1083456	1	2009	4086	Fired Up!	31
1433540	1	2009	2558	A Town Called Panic	70
1305806	1	2009	1140	Secret in Their Eyes, The	80
1134629	3	2009	774	Private Lives of Pippa Lee, The	49
1244668	1	2009	809	Soul Kitchen	76
0892782	3	2009	2656	Monsters vs Aliens	56
1463188	2	2009	1638	Ngai chai dor ching	NA
1326956	3	2009	2755	Our Summer in Tehran	NA
1013752	1	2009	2401	Fast &amp; Furious	46
0499549	2	2009	582	Avatar	83
1352824	3	2009	1341	Chloe	48
0457400	0	2009	7359	Land of the Lost	32
1049413	1	2009	334	Up	88
1243375	0	2009	3377	Dancer and the Thief, The	NA
0881891	3	2009	1180	All About Steve	17
1360860	3	2009	1609	About Elly	87
1124039	0	2009	518	Echelon Conspiracy	26
0432283	1	2009	550	Fantastic Mr. Fox	83
0361748	3	2009	557	Inglourious Basterds	69
2177683	3	2009	5173	Reservoir Hill	NA
1127180	3	2009	654	Drag Me to Hell	83
0896923	3	2009	2540	City of Your Final Destination, The	52
0381940	3	2009	1446	Cargo	NA
1185376	1	2009	1549	Map of the Sounds of Tokyo	NA
1191111	1	2009	2671	Enter the Void	69
1326221	3	2009	5402	Fruit Fly	NA
1233219	2	2009	3165	My Son, My Son, What Have Ye Done	59
0790712	1	2009	2776	Messenger, The	77
1268962	3	2009	5506	Drool	NA
0762125	1	2009	1421	Planet 51	39
0910905	2	2009	4075	In the Electric Mist	NA
1315981	1	2009	697	A Single Man	77
0974661	3	2009	315	17 Again	48
1258197	3	2009	1454	Exam	NA
1135525	3	2009	1488	Slammin&#39; Salmon, The	40
1121977	3	2009	1162	Mother and Child	64
0899106	3	2009	6058	Love Happens	33
0446043	3	2009	8456	Opie Gets Laid	NA
1485698	1	2009	5120	Dom zly	NA
1212974	3	2009	635	Bitch Slap	19
1179891	2	2009	2489	My Bloody Valentine 3D	51
1242618	3	2009	4049	Deadline	NA
1142800	0	2009	6573	Madea Goes to Jail	50
1422201	2	2009	4114	One Hot Summer	NA
1144884	3	2009	4596	Final Destination, The	30
1320082	2	2009	3462	Concert, The	60
1242423	3	2009	2685	Dear Lemon Lima	NA
0458525	3	2009	507	X-Men Origins: Wolverine	40
1023441	2	2009	1634	Coco Chanel &amp; Igor Stravinsky	56
0834001	1	2009	539	Underworld: Rise of the Lycans	44
1193138	2	2009	578	Up in the Air	83
0971209	3	2009	642	A Perfect Getaway	63
1034302	0	2009	6580	Cry of the Owl, The	NA
1272041	3	2009	677	My Queen Karo	NA
0804539	3	2009	4846	Surviving Evil	NA
1504362	1	2009	4467	Natale a Beverly Hills	NA
1019452	2	2009	1870	A Serious Man	84
0435711	3	2009	3813	Wild About Harry	NA
1131729	3	2009	812	Boat That Rocked, The	58
0433362	1	2009	910	Daybreakers	57
1045778	3	2009	8848	Year One	34
1123894	3	2009	5462	And Then Came Lola	NA
1350498	0	2009	2470	Mega Shark vs Giant Octopus	NA
1220214	1	2009	5202	Heartless	58
1389374	2	2009	1410	She, a Chinese	NA
1034032	1	2009	2536	Gamer	27
0471041	0	2009	2174	Tournament	NA
1379177	0	2009	1813	Disappearance of Alice Creed, The	65
0380510	3	2009	718	Lovely Bones, The	42
0862467	0	2009	4129	Valhalla Rising	61
1300851	0	2009	2600	Boondock Saints II: All Saints Day, The	24
0452694	3	2009	1909	Time Traveler&#39;s Wife, The	47
1046173	1	2009	453	G.I. Joe: The Rise of Cobra	32
1174732	3	2009	885	An Education	85
1085779	3	2009	8003	Hole, The	57
1186373	3	2009	3585	Wonder Woman	NA
1139668	3	2009	1721	Unborn, The	30
1091722	3	2009	311	Adventureland	76
0438488	2	2009	344	Terminator Salvation	49
0808526	3	2009	1484	Life During Wartime	69
1226774	3	2009	496	In the Loop	83
1197624	3	2009	892	Law Abiding Citizen	34
1156398	3	2009	528	Zombieland	73
1257579	3	2009	5116	El traspatio (Backyard)	NA
1190080	1	2009	1695	2012	49
0806203	3	2009	4763	Carriers	NA
1442437	3	2009	2915	Modern Family	NA
1532957	2	2009	3730	Paa	30
1479676	3	2009	1526	Cooking with Stella	NA
1078588	3	2009	798	My Sister&#39;s Keeper	51
1136608	1	2009	468	District 9	81
1187064	3	2009	5889	Triangle	NA
1343097	3	2009	2125	Girl Who Kicked the Hornets&#39; Nest, The	60
1424797	2	2009	2196	J&#39;ai tu&eacute; ma m&egrave;re	77
0409459	3	2009	358	Watchmen	56
1167660	1	2009	3061	OSS 117: Lost in Rio	58
0473705	3	2009	5019	State of Play	64
0375568	3	2009	906	Astro Boy	53
1273204	3	2009	4780	David&#39;s Birthday	NA
0814331	3	2009	680	Spring Breakdown	NA
1179794	2	2009	2166	TiMER	NA
1278340	2	2009	1080	Dead Snow	61
1012729	3	2009	714	Helen	NA
0362478	3	2009	2239	Box, The	47
1259571	3	2009	780	New Moon	44
0403702	1	2009	1179	Youth in Revolt	63
0790627	0	2009	2304	Brief Interviews With Hideous Men	44
1381512	3	2009	3472	RoboGeisha	NA
1132620	3	2009	485	Girl with the Dragon Tattoo, The	76
0386117	1	2009	2336	Where the Wild Things Are	71
0924129	3	2009	2042	Crossing Over	38
1119123	3	2009	7614	Accidents Happen	NA
1130080	1	2009	987	Informant!, The	66
0795351	3	2009	1750	Case 39	25
0485947	1	2009	1413	Mr. Nobody	63
1112782	1	2009	307	Thick as Thieves	NA
1426374	1	2009	721	Los viajes del viento	NA
1072438	2	2009	4931	Not Since You	NA
1057500	1	2009	1186	Invictus	74
1111422	0	2009	456	Taking of Pelham 123, The	55
1129445	3	2009	5367	Amelia	37
1232776	3	2009	888	Fish Tank	81
1186367	1	2009	563	Ninja Assassin	34
1142988	2	2009	1724	Ugly Truth, The	28
1020543	3	2009	4006	Infestation	NA
1054606	1	2009	696	Imaginarium of Doctor Parnassus, The	65
0327597	3	2009	314	Coraline	80
1303828	1	2009	1823	Defendor	57
1289406	1	2009	3345	Harry Brown	55
0821642	1	2009	347	Soloist, The	61
0765010	3	2009	1487	Brothers	58
1107860	0	2009	531	Maiden Heist, The	NA
1235124	1	2009	7628	Dorian Gray	NA
1312251	3	2009	4014	Good Witch&#39;s Garden, The	NA
0901476	3	2009	1395	Bride Wars	24
1348327	3	2009	1036	Villa Amalia	NA
1422674	3	2009	5951	Ju-on: Black Ghost	NA
0485601	0	2009	703	Secret of Kells, The	81
1320286	3	2009	7010	Georgia O&#39;Keeffe	NA
1322315	1	2009	3356	Headhunter	NA
0448011	1	2009	354	Knowing	41
1268989	3	2009	1494	Unloved, The	NA
1176740	3	2009	804	Away We Go	58
1148204	3	2009	471	Orphan	42
1198153	3	2009	1705	Assassin Next Door, The	NA
1183672	3	2009	1011	Girl on the Train, The	68
1172994	3	2009	641	House of the Devil, The	73
1371630	1	2009	1043	Air Doll	64
1206488	3	2009	1805	Milk of Sorrow, The	68
1493886	1	2009	4466	Wild Hunt, The	NA
1425928	3	2009	4088	Vampire Girl versus Frankenstein Girl	NA
1127877	1	2009	9007	Cold Souls	69
1119646	1	2009	361	Hangover, The	73
1648194	3	2009	5695	Wrong House, The	NA
0758746	2	2009	4570	Friday the 13th	34
1405808	1	2009	811	Lost Persons Area	NA
1342378	3	2009	3847	Girl (Flickan), The	69
1183665	3	2009	2396	Cracks	54
1210042	1	2009	951	Brooklyn&#39;s Finest	43
0913425	3	2009	2830	Broken Embraces	76
1116186	3	2009	1780	Still waiting	NA
1220198	3	2009	4062	Fourth Kind, The	34
1461305	3	2009	6214	XXXHOLiC: Shunmuki - Kouhen	NA
1332054	3	2009	5966	Cosmonauta	NA
1187044	3	2009	3752	Maid, The	82
0775552	3	2009	5666	Aliens in the Attic	42
1050001	3	2009	3821	Albino Farm	NA
0844708	3	2009	5363	Last House on the Left, The	42
1424327	1	2009	2443	Eyes Wide Open	70
1134854	1	2009	1720	Survival of the Dead	43
1290135	1	2009	5907	Children of the Corn	NA
1079444	3	2009	278	Dead Like Me: Life After Death	NA
1194238	3	2009	4827	Polytechnique	63
1186830	1	2009	692	Agora	55
1259574	1	2009	724	Red Riding: In the Year of Our Lord 1974	NA
1349482	3	2009	758	Bring It On: Fight to the Finish	NA
0417741	3	2009	375	Harry Potter and the Half-Blood Prince	78
1146320	3	2009	2606	Mutants	NA
1077262	2	2009	891	Ajami	82
0986263	1	2009	527	Surrogates	45
0436339	1	2009	2378	G-Force	41
1308138	3	2009	1286	Hua Mulan	NA
0910554	2	2009	932	Frequently Asked Questions About Time Travel	NA
1252595	3	2009	665	Ghosted	NA
1216487	3	2009	2149	Girl Who Played with Fire, The	66
1242545	1	2009	7723	Looking for Eric	66
0962736	3	2009	1490	Young Victoria, The	64
0844471	1	2009	534	Cloudy with a Chance of Meatballs	66
1144825	1	2009	7631	Fatal Rescue	NA
0796366	3	2009	324	Star Trek	82
1068678	3	2009	2956	Veronika Decides to Die	NA
0874271	3	2009	4533	Elsewhere	NA
1024744	0	2009	4217	I Come with the Rain	NA
1242422	0	2009	7917	Celda 211	NA
1148165	1	2009	6067	Bran Nue Dae	54
0870984	0	2009	644	Antichrist	49
1237838	1	2009	8146	Mystery Team	42
0898367	1	2009	713	Road, The	64
1340768	1	2009	1111	&quot;Chess in Concert&quot;	NA
0838247	1	2009	6311	After.Life	36
1137436	2	2009	5359	Awaydays	NA
1022885	2	2009	1936	Scouting Book for Boys, The	NA
1315214	3	2009	1574	Hannah Free	NA
0365929	3	2009	4265	Whiteout	NA
1234548	0	2009	548	Men Who Stare at Goats, The	54
1442519	3	2009	2439	Le h&eacute;risson	64
1059925	3	2009	3997	According to Greta	NA
1185242	3	2009	2936	Finding Bliss	30
1285309	3	2009	5636	Joneses, The	55
1103982	3	2009	1479	Girlfriend Experience, The	66
1152836	1	2009	371	Public Enemies	70
1521783	2	2009	2635	Exit 117	NA
0978762	1	2009	2669	Mary and Max	NA
1041829	2	2009	1282	Proposal, The	48
1058017	2	2009	555	Invention of Lying, The	58
0780521	3	2009	562	Princess and the Frog, The	73
0878804	2	2009	2048	Blind Side, The	53
1183276	0	2009	3200	Horde, The	NA
1235166	1	2009	1756	A Prophet (Un Prophete)	90
1474276	3	2009	1486	Summer Wars	63
0914837	1	2009	1520	44 Inch Chest	47
1135503	3	2009	427	Julie &amp; Julia	66
1135487	2	2009	498	Duplicity	69
1372301	3	2009	3936	Technotise - Edit i ja	NA
1314645	3	2009	4322	C Me Dance	NA
1461312	3	2009	2454	Alice	NA
1266029	3	2009	5153	Nowhere Boy	67
0815245	3	2009	4765	Uninvited, The	43
0929632	3	2009	633	Precious: Based on the Novel Push by Sapphire	78
1188729	1	2009	4047	Pandorum	28
3671900	0	2009	6571	Chohatsu Daikaiju Gehara	NA
1379222	3	2009	2884	Double Hour, The	72
1406160	3	2009	1797	Jaffa	NA
1527679	3	2009	5251	Nasty Old People	NA
0860906	3	2009	3732	Evangelion: 2.0 You Can (Not) Advance	NA
0465580	3	2009	353	Push	36
1003034	0	2009	1493	Perrier&#39;s Bounty	47
1196339	3	2009	385	Princess Protection Program	NA
1022603	1	2009	434	(500) Days of Summer	76
1054580	3	2009	2650	Desert Flower	54
0432314	3	2009	3838	Attack on Leningrad	NA
1075749	3	2009	5784	Reykjavik Whale Watching Massacre	NA
1362534	3	2009	7176	Butter bei die Fische	NA
1269560	3	2009	5891	Love Takes Wing	NA
0762073	3	2009	1738	Thirst (Bakjwi)	73
1235796	3	2009	2127	Ondine	65
1149361	3	2009	1771	Micmacs (Micmacs &agrave; tire-larigot)	62
1337051	1	2009	1804	Police, Adjective	81
0875034	2	2009	709	Nine	49
1185836	2	2009	4119	Adam	56
1201167	1	2009	408	Funny People	60
1230424	3	2009	3846	Dance Subaru	NA
1055369	3	2009	477	Transformers: Revenge of the Fallen	35
1182345	1	2009	544	Moon	67
1331064	3	2009	2435	Paper Heart	54
1323605	1	2009	2134	Suck	NA
1135092	1	2009	1779	Limits of Control, The	41
1263772	3	2009	6213	XXXHOLic: Shunmuki - Zenpen	NA
0896529	3	2009	1440	Cairo Time	67
1463167	3	2009	3378	Il richiamo	NA
0995850	3	2009	1508	Vision - Aus dem Leben der Hildegard von Bingen	68
1194263	1	2009	2273	Get Low	77
1368491	3	2009	1577	Undertow	76
1227787	3	2009	1214	London River	67
1340108	0	2009	8776	Killer Bean Forever	NA
1155056	2	2009	519	I Love You, Man	70
1093908	3	2009	915	Confessions of a Shopaholic	38
1190536	2	2009	4000	Black Dynamite	65
1247662	3	2009	2109	Good Guy, The	47
1054487	3	2009	276	Futurama: Into the Wild Green Yonder	NA
1426362	1	2009	1482	Go get some rosemary	74
1045772	1	2009	757	I Love You Phillip Morris	65
0806027	3	2009	423	Blood: The Last Vampire	28
1080016	1	2009	458	Ice Age: Dawn of the Dinosaurs	50
0472033	0	2009	494	9	60
1426371	3	2009	3516	Little Girl	62
1334537	1	2009	922	Humpday	74
1071804	3	2009	2777	Ink	NA
1248971	1	2009	7623	Cherrybomb	NA
1339268	3	2009	996	Beeswax	69
1073105	3	2009	6533	Descent: Part 2, The	NA
1247644	3	2009	8593	Breaking Upwards	56
0493451	1	2009	4076	Skeptic, The	31
0448182	3	2009	1557	Yesterday Was a Lie	NA
1216516	3	2009	3906	Tinker Bell and the Lost Treasure	NA
1209377	3	2009	6883	Beautiful Kate	NA
1305714	3	2009	5586	Make the Yuletide Gay	NA
1132193	1	2009	7382	(Untitled)	58
1127896	1	2009	6270	Taking Woodstock	55
1473149	3	2009	1137	Scheherazade Tell Me a Story	75
1230414	3	2009	771	It&#39;s Complicated	57
1351177	0	2009	5052	Last of the Living	NA
1508661	3	2009	4332	Dead Hooker in a Trunk	NA
0824758	3	2009	946	Last Station, The	76
1467304	3	2009	978	Human Centipede (First Sequence), The	33
1309449	0	2009	2464	Kaiji: The Ultimate Gambler	NA
1131734	3	2009	643	Jennifer&#39;s Body	47
1216496	3	2009	678	Madeo	79
1379182	3	2009	712	Dogtooth	73
0808151	0	2009	331	Angels &amp; Demons	48
0913354	0	2009	3779	Armored	50
1320352	3	2009	1177	Nothing Personal	71
0889583	0	2009	480	Br&uuml;no	54
1187043	1	2009	3066	3 Idiots	67
1095217	3	2009	2438	Bad Lieutenant: Port of Call - New Orleans, The	69
0768239	3	2009	2105	Storm	58
1001508	3	2009	3299	He&#39;s Just Not That Into You	47
1440741	2	2009	4929	Do Comeco ao Fim	NA
1372306	3	2009	3041	Year of the Carnivore	NA
1235842	3	2009	5034	El nino pez	NA
0810784	3	2009	886	Bright Star	81
1172233	3	2009	522	Whip It	68
1440232	3	2010	2773	Little White Lies	50
1320304	3	2010	5876	30 Days of Night: Dark Days	NA
0954947	1	2010	4003	Killer Inside Me, The	53
1520453	3	2010	5536	Twelve Thirty	50
1391034	3	2010	2112	And Soon the Darkness	NA
1731767	3	2010	7683	Scooby-Doo! Camp Scare	NA
1398428	3	2010	4038	YellowBrickRoad	52
1167638	1	2010	7718	22 Bullets / L&#39;immortel	NA
0455407	3	2010	694	Crazies, The	56
1455151	1	2010	1519	La tete en friche	59
1525915	3	2010	1624	Great Vazquez, The	NA
0896872	3	2010	3169	Whistleblower, The	59
0977855	3	2010	2780	Fair Game	69
1369706	3	2010	2813	Ward, The	38
1667691	1	2010	8562	Sasha	NA
1020773	3	2010	2119	Certified Copy	82
1642252	3	2010	9377	Big Tits Dragon, The	NA
1231583	1	2010	2190	Due Date	51
1345772	3	2010	2951	Clinic, The	NA
1336617	1	2010	1166	Cyrus	74
1212454	3	2010	3022	An Invisible Sign	23
0842926	3	2010	1199	Kids Are All Right, The	86
1261945	3	2010	835	Sex and the city 2	27
1226273	1	2010	3459	Edge of Darkness	55
1587157	1	2010	9350	Yu-Gi-Oh! 3D: Bonds Beyond Time	NA
1294226	3	2010	5990	Last Song, The	33
1055292	3	2010	9075	Life as We Know It	39
1614338	3	2010	6069	Fanny, Annie &amp; Danny	56
1560139	1	2010	1016	Boy	70
1996211	0	2010	2863	Chasing Legends	NA
0427152	1	2010	1407	Dinner for Schmucks	56
1231587	1	2010	715	Hot Tub Time Machine	63
1470827	0	2010	1842	Monsters	63
1336999	3	2010	1507	Jucy	NA
1666300	2	2010	8710	Accursed, The	NA
1671616	2	2010	2629	18 comidas	NA
1515935	3	2010	2272	Lottery, The	72
1531663	1	2010	2305	Everything Must Go	65
1624408	3	2010	1938	Trigger	NA
0840361	1	2010	1576	Town, The	74
1583323	0	2010	2337	Steam of Life	NA
1488598	3	2010	3505	Stonehenge Apocalypse	NA
1393746	3	2010	3109	Aftershock	NA
1548603	0	2010	3157	Jo&#39;s Boy	NA
1587707	0	2010	988	Exit Through the Gift Shop	85
1401143	0	2010	4790	Rare Exports	71
1598538	0	2010	9364	Im Schatten	NA
1669706	2	2010	5239	Valkaama	NA
0473364	0	2010	2178	Heavy, The	NA
1591095	3	2010	2280	Insidious	52
1361835	3	2010	6728	Das letzte Schweigen	72
0892318	3	2010	823	Letters to Juliet	50
1653853	3	2010	1618	Into Our Own Hands	NA
1274300	3	2010	1653	Tempest, The	43
1415283	3	2010	2416	Nanny McPhee and the Big Bang	52
1481572	1	2010	2482	Happythankyoumoreplease	45
1542344	3	2010	1758	127 Hours	82
1778258	1	2010	9373	Revenge: A Love Story	NA
1512685	3	2010	5009	Los ojos de Julia (Julia&#39;s Eyes)	NA
1465522	3	2010	2783	Tucker and Dale vs Evil	65
1560779	3	2010	4015	Good Witch&#39;s Gift, The	NA
1226236	3	2010	1005	I Am Love	79
0947810	0	2010	704	Green Zone	63
1588170	1	2010	3319	I Saw the Devil	67
1235830	2	2010	1831	Chico &amp; Rita	76
1250777	1	2010	737	Kick-Ass	66
1504320	3	2010	1863	King&#39;s Speech, The	88
1023114	0	2010	7045	Way Back, The	66
1252380	3	2010	2261	Camp Rock 2: The Final Jam	NA
1440728	1	2010	1530	American, The	61
1375666	3	2010	1169	Inception	74
0872230	3	2010	7491	My Soul to Take	25
1325004	3	2010	1234	Twilight Saga: Eclipse, The	58
1486190	3	2010	2358	&#39;Tamara Drewe&#39;	64
1723120	3	2010	2397	Viva Riva!	65
1570989	3	2010	944	Tiny Furniture	72
1403988	3	2010	2791	Romantics, The	43
1576382	3	2010	1012	Dos hermanos	NA
0989757	0	2010	2129	Dear John	43
0926084	3	2010	1773	Harry Potter and the Deathly Hallows: Part 1	65
1323045	1	2010	3676	Frozen	43
0892769	3	2010	711	How to Train Your Dragon	75
1423894	3	2010	2200	Barney&#39;s Version	67
1235189	1	2010	2593	Wild Target	41
1587386	1	2010	7152	Who We Are	NA
0938283	1	2010	1019	Last Airbender, The	20
1279935	3	2010	784	Date Night	56
1424432	1	2010	2633	Senna	79
1161411	3	2010	1183	Una hora mas en Canarias	NA
1504443	3	2010	5735	Mongolian Death Worm	NA
1213648	1	2010	5398	London Boulevard	52
1559549	0	2010	2006	Restrepo	85
1228987	1	2010	1649	Let Me In	79
1686313	1	2010	2046	Simple Simon	NA
2008009	3	2010	2908	Clock, The	NA
1588337	0	2010	1820	Of god and men (Des hommes et des dieux)	86
1441956	3	2010	4103	West Is West	NA
0980970	3	2010	1884	Chronicles of Narnia: The Voyage of the Dawn Treader, The	53
1182350	3	2010	1518	You Will Meet a Tall Dark Stranger	51
1313092	1	2010	2419	Animal Kingdom	83
1013860	0	2010	2812	Dylan Dog: Dead of Night	31
1565958	3	2010	4078	Les emotifs anonymes	69
1440292	1	2010	2189	Submarine	76
0775543	3	2010	4110	Night Catches Us	65
1303803	3	2010	4942	Standing Ovation	22
1334260	3	2010	1923	Never Let Me Go	69
1320291	1	2010	7216	Reef, The	NA
0963966	1	2010	1301	Sorcerer&#39;s Apprentice, The	46
1721685	3	2010	2459	Pink Saris	NA
1273678	3	2010	2093	Spy Next Door, The	27
1313244	3	2010	4810	Hypothermia	NA
1452628	1	2010	4052	Vanishing on 7th Street	50
1405810	3	2010	5623	Mine vaganti	NA
1278469	3	2010	1866	Temple Grandin	NA
1323594	3	2010	1139	Despicable Me	72
1196204	2	2010	773	Cemetery Junction	NA
1521848	3	2010	2264	Potiche	68
1322385	1	2010	1533	Submarino	NA
1212436	3	2010	808	Back-up Plan, The	34
1376195	2	2010	1930	Gunless	NA
1220634	3	2010	1567	Resident Evil: Afterlife	37
1311075	1	2010	2329	Human Resources Manager, The	62
1268987	3	2010	9173	Operation: Endgame	NA
1536044	3	2010	2794	Paranormal Activity 2	53
1375670	3	2010	980	Grown Ups	30
1529233	3	2010	3607	Basilicata Coast to Coast	NA
1462053	3	2010	2827	Leading Ladies	NA
1001526	0	2010	1743	Megamind	63
1291652	1	2010	6177	Snabba cash	75
1458175	3	2010	1777	Next Three Days, The	52
1610301	3	2010	5231	Barbie in a Mermaid Tale	NA
1673423	3	2010	4923	My Babysitter&#39;s a Vampire	NA
1020558	1	2010	1506	Centurion	62
1135084	1	2010	2271	Takers	45
1578261	3	2010	3816	Break Ke Baad	NA
1305797	3	2010	3852	Enthiran	NA
1037705	3	2010	848	Book of Eli	53
1341710	3	2010	3068	Shrine, The	NA
1322312	3	2010	1607	Going the Distance	51
1735853	3	2010	5830	Como Esquecer	NA
1216492	3	2010	8482	Leap Year	33
1734113	0	2010	2801	Omae Umasou da na	NA
1126591	3	2010	1784	Burlesque	47
1426320	0	2010	3686	BearCity	38
1433108	0	2010	2177	Faster	44
0879870	3	2010	1480	Eat, Pray, Love	50
0935075	3	2010	2246	Rabbit Hole	76
1564585	3	2010	1880	Skyline	26
0955308	3	2010	822	Robin Hood	53
1429392	3	2010	2702	Small Town Murder Songs	66
1185416	3	2010	5036	When in Rome	25
1307858	3	2010	4274	All About Evil	NA
1371155	3	2010	1652	Made In Dagenham	65
1229381	1	2010	2775	Outside the Law	59
1183923	3	2010	2049	Welcome to the Rileys	50
1188113	1	2010	962	Peacock	NA
1714886	1	2010	2481	Post Mortem	72
1523483	3	2010	2114	Kaboom	64
1385867	1	2010	1453	Cop Out	31
1585255	3	2010	5644	Hairdresser, The	NA
1270120	3	2010	3763	Transfer	NA
1494772	1	2010	3390	Justice League: Crisis on Two Earths	NA
1612774	3	2010	2253	Rubber	59
1236371	3	2010	4556	Mysteries of Lisbon	82
1740707	1	2010	2677	TrollHunter	61
1414382	3	2010	1626	You Again	28
1216515	3	2010	3903	Tinker Bell and the Great Fairy Rescue	NA
1744641	2	2010	5440	Ramayana: The Epic	NA
1270842	3	2010	2782	Norwegian Wood	58
1436045	1	2010	1698	13 Assassins	84
0429493	0	2010	969	A-Team, The	47
1593655	3	2010	1004	Browncoats: Redemption	NA
1600383	3	2010	2192	For 80 Days	NA
1381413	1	2010	4530	Pete Smalls Is Dead	NA
1424381	0	2010	1168	Predators	51
1226229	1	2010	870	Get Him To The Greek	65
1155076	3	2010	943	Karate Kid, The	61
1578873	3	2010	8022	Pretty Little Liars	NA
0758752	2	2010	2096	Love and Other Drugs	55
0800320	3	2010	1772	Clash of the Titans	39
1555064	3	2010	3708	Country Strong	45
1640571	3	2010	4504	Titanic II	NA
0446029	3	2010	1468	Scott Pilgrim vs. the World	69
0968264	3	2010	2962	Conspirator, The	55
1518861	3	2010	2624	Turbulent Skies	NA
1425933	3	2010	1175	Skeletons	NA
1625340	2	2010	1933	Client List, The	NA
0889573	2	2010	1570	Switch, The	52
1653911	3	2010	6780	Mozart&#39;s Sister	71
1399683	3	2010	909	Winter&#39;s Bone	90
1496884	3	2010	5100	Spiderhole	NA
1456941	3	2010	5134	Tomorrow, When the War Began	54
1588875	0	2010	2103	How I ended this summer	74
0780653	1	2010	717	Wolfman, The	43
1433802	1	2010	6248	Diciotto anni dopo	NA
1518812	2	2010	2206	Meek&#39;s Cutoff	85
1574639	1	2010	4128	Predicament	NA
1320253	1	2010	1509	Expendables, The	45
1405500	3	2010	2307	For Colored Girls	50
1511354	3	2010	1215	El dios de madera	NA
1320244	3	2010	1612	Last Exorcism, The	63
1805297	3	2010	2771	Women on the 6th Floor, The	52
1232838	3	2010	2110	Triple Dog	NA
1740047	1	2010	2542	Trip, The	NA
1386588	2	2010	1448	Other Guys, The	64
1441912	0	2010	4102	Way, The	64
1104001	1	2010	1851	Tron Legacy	49
1706365	3	2010	4137	Feeding Frenzy	NA
1285016	1	2010	1620	Social Network, The	95
1545097	3	2010	8819	Harriet the Spy: Blog Wars	NA
1584016	0	2010	1655	Catfish	65
1049402	0	2010	2778	Howl	63
1723115	3	2010	2052	Place in Between, The	NA
1673702	3	2010	3975	Une vie de chat	63
